title,rating,reviews,type,address,phone,website,latitude,longitude,dine_in,drive_through,no_contact_delivery,city
Freej Al-Mubarakia Restaurant,4.5,621,restaurants,Al Waha District,,,26.376415,50.061224,,,,Dammam
Daqoos,4.1,162,restaurants,Al Waha District,,,26.3680851,50.078575,,,,Dammam
Kufa,4.5,502,restaurants,Tamimi Markets Khobar,,,26.30233369999999,50.21000060000001,,,,Khobar
Burger FI,4.5,175,restaurants,Tamimi Markets Khobar,,,26.3224542,50.15559499999999,,,,Khobar
Quad Burger,4.5,70,restaurants,Tamimi Markets Khobar,,,26.32245714671954,50.15548112510766,,,,Khobar
Mad pizza,4.7,11,restaurants,Al Bayoniya Area,,,26.31333349571267,50.21719496501234,,,,Khobar
Tim Horton,4.6,53,restaurants,Al Bayoniya Area,,,26.3106595,50.2133761,,,,Khobar
Tako Hut,4.1,49,restaurants,Tamimi Markets Khobar,,,26.3045396,50.1689197,,,,Khobar
Half Million,4.6,793,restaurants,Tamimi Markets Khobar,,,26.2959946,50.220917,,,,Khobar
Kabab Alshami,2.9,23,restaurants,Tamimi Markets Khobar,,,26.29646515394982,50.1917906509262,,,,Khobar
Naranj Damascus,4.0,203,restaurants,Tamimi Markets Khobar,,,26.299163,50.180671,,,,Khobar
Al Bait Al Shami,4.0,158,restaurants,Tamimi Markets Khobar,,,26.29635,50.191727,,,,Khobar
Treepica,3.9,7,restaurants,Prince Mohammed Bin Fahd University,,,26.458722,50.080779,,,,Khobar
Fuddruckers,4.3,197,restaurants,Prince Mohammed Bin Fahd University,,,26.290179,50.180117,,,,Khobar
Broasted Box,4.1,8,restaurants,Prince Mohammed Bin Fahd University,,,26.44031570000001,50.06461549999999,,,,Khobar
SALEQ & SAMN,3.9,163,restaurants,Prince Mohammed Bin Fahd University,,,26.28801924101403,50.18814512845271,,,,Khobar
Madhina,4.3,234,restaurants,Prince Mohammed Bin Fahd University,,,26.288002,50.188484,,,,Khobar
LARK,0.0,0,restaurants,Prince Mohammed Bin Fahd University,,,26.2919169,50.2087461,,,,Khobar
MAZA,4.2,200,restaurants,Prince Mohammed Bin Fahd University,,,26.41298567980123,50.05431418650819,,,,Khobar
Qishtya,4.5,134,restaurants,Aramco Residential Compound,,,26.3036757,50.2050352,,,,Dhahran
Khana Khazana,4.1,114,restaurants,Aramco Residential Compound,,,26.2772005705186,50.21314063988112,,,,Dhahran
Tackle Baks,4.7,377,restaurants,Aramco Residential Compound,,,26.303539,50.205288,,,,Dhahran
Jubail Legend,4.1,95,restaurants,Jubail Industrial City,,,26.997658,49.646849,,,,Jubail
Saadeddin pastry,4.3,315,restaurants,Jubail Industrial City,,,27.00768596316776,49.65490711845474,,,,Jubail
Knafet Al Bagajati,2.4,8,restaurants,Jubail Industrial City,,,27.0077936,49.6548644,,,,Jubail
Baja,4.7,41,restaurants,Jubail Industrial City,,,27.007643,49.655264,,,,Jubail
Perfect Juice,5.0,2,restaurants,Jubail Industrial City,,,27.012862072247,49.64992042750853,,,,Jubail
La Casa Pasta,4.2,1313,restaurants,Jubail Industrial City,,,27.012839,49.641636,,,,Jubail
Picnic,3.9,213,restaurants,Jubail Industrial City,,,27.013302,49.641122,,,,Jubail
Four seasons bakery,4.0,34,restaurants,Jubail Industrial City,,,26.99995537973347,49.65624052698365,,,,Jubail
Baja,4.7,146,restaurants,Al Bayoniya Area,,,26.304894,50.196946,,,,Khobar
Madeleine,4.5,259,restaurants,Al Bayoniya Area,,,26.30645290149068,50.21008419265976,,,,Khobar
Lovelen Chocolate,2.0,2,restaurants,Al Bayoniya Area,,,26.3044948,50.19870239999999,,,,Khobar
Mufrzna,5.0,2,restaurants,Al Bayoniya Area,,,26.3044184,50.1991202,,,,Khobar
BONHEUR,4.4,18,restaurants,Al Bayoniya Area,,,26.30438626349583,50.19907384570951,,,,Khobar
Cheeze & Bread,4.5,256,restaurants,Dammam Corniche,,,26.403007,50.100481,,,,Dammam
Kunafat Al Saidawi,3.9,36,restaurants,Dammam Corniche,,,26.40294031873166,50.1002853841754,,,,Dammam
Al Kanafany Sweet,4.1,43,restaurants,Dammam Corniche,,,26.4027334,50.10027360000001,,,,Dammam
Al Kanafany Cafe,4.1,21,restaurants,Dammam Corniche,,,26.4027121,50.1001571,,,,Dammam
Maqlouba Nabil,4.6,296,restaurants,Al Waha District,,,26.3714375,50.0859375,,,,Dammam
Crispy Chicken,3.7,28,restaurants,Al Waha District,,,26.41144778201899,50.03325230978698,,,,Dammam
Professional falafel,3.6,28,restaurants,Al Waha District,,,26.402353,50.039081,,,,Dammam
Aani & Dani,4.7,314,restaurants,Dammam Corniche,,,26.456598,50.118488,,,,Dammam
Al Romansiah,4.5,1612,restaurants,Dammam Corniche,,,26.4556867,50.11375049999992,,,,Dammam
Juice Time,4.5,105,restaurants,Dammam Corniche,,,26.456751,50.118574,,,,Dammam
Marib Restaurant for popular food,3.9,117,restaurants,Dammam Corniche,,,26.4522968,50.1057233,,,,Dammam
Hungry Bunny,4.4,262,restaurants,Dammam Corniche,,,26.4565923,50.1135222,,,,Dammam
Hakaya Al Shami,4.2,224,restaurants,Dammam Corniche,,,26.4566875,50.1136875,,,,Dammam
Crunchy Chicken,0.0,0,restaurants,Dammam Corniche,,,26.4566667,50.1136111,,,,Dammam
Tangle,4.4,80,restaurants,Dammam Corniche,,,26.4579175,50.1203078,,,,Dammam
TREAT,4.3,9,restaurants,Dammam Corniche,,,26.4382679,50.11542479999999,,,,Dammam
LA SENS,3.0,2,restaurants,Dammam Corniche,,,26.4382679,50.11542479999999,,,,Dammam
Al Tanuwr Al Mumayyaz,4.5,21,restaurants,Al Waha District,,,26.41602129999999,50.0242924,,,,Dammam
Lobdah Palace,4.3,220,restaurants,Al Waha District,,,26.38946933584301,50.04140836805346,,,,Dammam
Nanaah Juices,4.7,15,restaurants,Al Waha District,,,26.4154178,50.0233715,,,,Dammam
Shawarma Al Fareej,4.4,61,restaurants,Al Waha District,,,26.4911829,50.03070325,,,,Dammam
Lamsat Dimashq Pastries,3.9,33,restaurants,Al Waha District,,,26.372815,50.063284,,,,Dammam
Nando's,4.4,84,restaurants,Al Waha District,,,26.391665,50.038528,,,,Dammam
DOT SUGAR,4.0,37,restaurants,Al Waha District,,,26.3911786,50.03894810000001,,,,Dammam
Kark Wa Shapaty,4.3,104,restaurants,Al Waha District,,,26.3724078,50.0637817,,,,Dammam
Crepe Town,3.9,295,restaurants,Al Waha District,,,26.4146908,50.02307769999999,,,,Dammam
Giovanni L,3.7,6,restaurants,Al Khobar Promenade,,,26.278457,50.218447,,,,Khobar
Bagelato,4.2,13,restaurants,Al Khobar Promenade,,,26.2784335,50.2184707,,,,Khobar
Dot Bakery,4.6,151,restaurants,Al Khobar Promenade,,,26.28205684810356,50.221862709787,,,,Khobar
Falafel Aldemashqiah,4.2,8,restaurants,Al Khobar Promenade,,,26.420415,50.04796864603271,,,,Khobar
Eastern Grape Leaves,4.4,127,restaurants,King Fahd University of Petroleum and Minerals,,,26.33978729999999,50.15179129999999,,,,Dhahran
Crispy & Spicy,4.3,14,restaurants,King Fahd University of Petroleum and Minerals,,,26.2981815,50.1806411,,,,Dhahran
Liver and Shawrma,4.7,59,restaurants,King Fahd University of Petroleum and Minerals,,,26.29812815,50.18069345,,,,Dhahran
Telal Mareb,4.0,10,restaurants,West Dammam Al Faisaliyah,,,26.4377278,50.12882080000001,,,,Dammam
Fawal Palestin,4.6,37,restaurants,West Dammam Al Faisaliyah,,,26.437615,50.1291045,,,,Dammam
TGI Fridays,4.4,51,restaurants,West Dammam Al Faisaliyah,,,26.4548927,50.11553170000001,,,,Dammam
Arak,4.0,6,restaurants,West Dammam Al Faisaliyah,,,26.42426015548679,50.0333895625656,,,,Dammam
Cady Sweets,4.3,88,restaurants,South Khobar Area,,,26.301965,50.212443,,,,Khobar
Tim Horton,4.5,123,restaurants,South Khobar Area,,,26.3021681,50.21323199999999,,,,Khobar
Shallal,4.6,905,restaurants,Central Khobar Area,,,26.2911123,50.20287219999999,,,,Khobar
Anoosh,4.5,82,restaurants,Central Khobar Area,,,26.29663480050871,50.18190946469576,,,,Khobar
5×5,0.0,0,restaurants,Aramco Residential Compound,,,26.28244,50.1975085,,,,Dhahran
Lagouter,5.0,5,restaurants,Aramco Residential Compound,,,26.28244,50.1975085,,,,Dhahran
Tandoori Rajo,2.6,47,restaurants,Aramco Residential Compound,,,26.2824572,50.197599,,,,Dhahran
Dukan Balilah,4.5,103,restaurants,Central Dammam Al Danah,,,26.4053325,50.0375389,,,,Dammam
Derwazet Al Bait,4.6,28,restaurants,Central Dammam Al Danah,,,26.4138088,50.1750146,,,,Dammam
Maha Al Sham Pastries,4.0,64,restaurants,East Dammam Al Adamah,,,26.4844279,50.03824899999999,,,,Dammam
Tawa,4.7,428,restaurants,East Dammam Al Adamah,,,26.4046454,50.0613914,,,,Dammam
Bsbosa Time,4.5,28,restaurants,East Dammam Al Adamah,,,26.424591,50.042374,,,,Dammam
Shami Morning,4.1,42,restaurants,East Dammam Al Adamah,,,26.4306616,50.0389312,,,,Dammam
Kushari in Hand,4.5,21,restaurants,East Dammam Al Adamah,,,26.490866,50.038951,,,,Dammam
SNATCH,4.1,69,restaurants,King Fahd University of Petroleum and Minerals,,,26.3206852,50.2223328,,,,Dhahran
Kunafa Mokhtas,3.7,16,restaurants,King Fahd University of Petroleum and Minerals,,,26.3709733,50.0855742,,,,Dhahran
Biryani Athawaqah,4.4,513,restaurants,King Fahd University of Petroleum and Minerals,,,26.36541165024798,50.07635727411937,,,,Dhahran
Seven Degrees,0.0,0,restaurants,Tamimi Markets Khobar,,,26.3618567,50.1949202,,,,Khobar
Got Cookie?,4.6,10,restaurants,Central Dammam Al Danah,,,26.42116966012519,50.09093665826644,,,,Dammam
Vitamin Palace,4.3,67,restaurants,Central Dammam Al Danah,,,26.440328,50.082234,,,,Dammam
Bombs,5.0,1,restaurants,Central Dammam Al Danah,,,26.4352418,50.1261987,,,,Dammam
ARLON,0.0,0,restaurants,Central Dammam Al Danah,,,26.4352418,50.1261987,,,,Dammam
Frozen,3.5,12,restaurants,Central Dammam Al Danah,,,26.4353107,50.1263501,,,,Dammam
valerian,0.0,0,restaurants,Central Dammam Al Danah,,,26.4353107,50.1263501,,,,Dammam
GLATÉE,4.7,17,restaurants,Central Dammam Al Danah,,,26.4353107,50.1263501,,,,Dammam
Manto Rose,4.5,20,restaurants,Al Khobar Gate,,,26.330297,50.21304135952454,,,,Khobar
7 Degrees,4.1,7,restaurants,Al Khobar Gate,,,26.33031704197512,50.21288393384852,,,,Khobar
Maestro Pizza,4.5,76,restaurants,Al Khobar Gate,,,26.3126587,50.21745315,,,,Khobar
Dose,4.5,134,restaurants,Al Khobar Gate,,,26.31259580006751,50.21725301593856,,,,Khobar
falla,4.0,9,restaurants,Al Khobar Gate,,,26.3305863,50.2129879,,,,Khobar
Befe Burger,4.4,498,restaurants,Central Dammam Al Danah,,,26.38120803602032,50.05649041586914,,,,Dammam
CHKNO,4.3,313,restaurants,Central Dammam Al Danah,,,26.38119842451117,50.05648505145111,,,,Dammam
The Town,4.3,297,restaurants,Central Dammam Al Danah,,,26.38117883094746,50.05651233743438,,,,Dammam
SNATCH,4.4,83,restaurants,Central Dammam Al Danah,,,26.3811839,50.05645239999999,,,,Dammam
Sheikha Sweets,4.5,166,restaurants,Central Dammam Al Danah,,,26.380832,50.056706,,,,Dammam
Chef's Roll,4.2,23,restaurants,Central Dammam Al Danah,,,26.3810042,50.05640549999999,,,,Dammam
Nice sweet,4.7,194,restaurants,Central Dammam Al Danah,,,26.3802683,50.0574398,,,,Dammam
Shawarmer,4.2,1279,restaurants,Central Dammam Al Danah,,,26.379959,50.057579,,,,Dammam
Vardo,4.3,301,restaurants,Al Khobar Promenade,,,26.321467,50.219682,,,,Khobar
AJji,4.3,3,restaurants,Al Khobar Promenade,,,26.4305652,50.1336331,,,,Khobar
Sushi & CO,4.4,12,restaurants,Al Khobar Promenade,,,26.321394,50.220227,,,,Khobar
Takara,4.4,23,restaurants,Al Khobar Promenade,,,26.321394,50.220227,,,,Khobar
Pound Of Prawns,4.8,13,restaurants,Al Khobar Promenade,,,26.321362,50.220254,,,,Khobar
Cozy Chocolate,4.5,125,restaurants,Jubail Fish Market,,,27.06979990875576,49.54840941246395,,,,Jubail
Aldhawq Almithaliu,3.6,19,restaurants,Jubail Fish Market,,,27.0808125,49.5534375,,,,Jubail
Noony sweet,3.7,3,restaurants,Jubail Fish Market,,,27.09137121815516,49.50214935660618,,,,Jubail
Mohamer ALbalad,4.1,65,restaurants,Jubail Fish Market,,,27.07976531907544,49.55448809141726,,,,Jubail
Albarny,4.3,20,restaurants,Jubail Fish Market,,,27.075716,49.558056,,,,Jubail
LAYALI ALSENAIA RESTAURANT,4.2,219,restaurants,Jubail Fish Market,,,27.0819978,49.5559668,,,,Jubail
Hand Maid,3.5,30,restaurants,Jubail Fish Market,,,27.082289,49.5576317,,,,Jubail
Indian Restaurant,3.9,120,restaurants,Jubail Fish Market,,,27.08228495100452,49.55782175277862,,,,Jubail
Falafel Fanar,4.2,109,restaurants,Jubail Fish Market,,,27.096639,49.5440877,,,,Jubail
Alfurn Alshaebi,4.1,470,restaurants,Jubail Fish Market,,,27.0827977,49.5583924,,,,Jubail
Sendebad Pastries,4.4,115,restaurants,Jubail Fish Market,,,27.10708,49.53794,,,,Jubail
PARTY BOX,4.4,676,restaurants,Jubail Fish Market,,,27.1073209,49.5381175,,,,Jubail
Say Burger!,0.0,0,restaurants,Tamimi Markets Khobar,,,26.3426542,50.1817957,,,,Khobar
TRIP LOUNGE,5.0,1,restaurants,Tamimi Markets Khobar,,,26.33053180196519,50.21302280582836,,,,Khobar
Alajaweed Breakfast,4.7,18,restaurants,Tamimi Markets Khobar,,,26.33383,50.1886906,,,,Khobar
MATILDE,3.8,11,restaurants,Aramco Residential Compound,,,26.3187082,50.2098229,,,,Dhahran
Hallab,4.5,19,restaurants,Aramco Residential Compound,,,26.3108081,50.2174416,,,,Dhahran
Grav Cafe,3.7,13,restaurants,Dhahran Sports Club,,,26.3211549113941,50.22180180985642,,,,Dhahran
Shkad Helo,4.2,45,restaurants,Dhahran Sports Club,,,26.3200118,50.22264819999999,,,,Dhahran
Bin Aqoul,4.5,113,restaurants,Dhahran Sports Club,,,26.3206479,50.2222753,,,,Dhahran
McDonald's KSA,4.1,2604,restaurants,Al Rakah,,,26.359757,50.189722,,,,Khobar
moon Sambousah,4.1,35,restaurants,King Fahd University of Petroleum and Minerals,,,26.371493,50.064565,,,,Dhahran
Sunbulah Damascene Pastries,4.0,127,restaurants,King Fahd University of Petroleum and Minerals,,,26.36779602328181,50.05992833423934,,,,Dhahran
Mamas Oven,4.5,109,restaurants,King Fahd University of Petroleum and Minerals,,,26.37238594091311,50.06366606997529,,,,Dhahran
Sanabel Raghad Bakery & Sweets,4.6,214,restaurants,King Fahd University of Petroleum and Minerals,,,26.3700965,50.0573931,,,,Dhahran
Sama Deeraty,4.4,163,restaurants,King Fahd University of Petroleum and Minerals,,,26.370433,50.056715,,,,Dhahran
MARHABA,4.3,63,restaurants,Dhahran Expo Area,,,26.2889576452236,50.19884238095091,,,,Dhahran
McDonald's KSA,4.2,1752,restaurants,Dhahran Expo Area,,,26.3050825,50.1960229,,,,Dhahran
Snack House,4.5,445,restaurants,Dhahran Expo Area,,,26.3273326,50.1673915,,,,Dhahran
Noch,4.4,187,restaurants,Al Khobar Gate,,,26.29958068144411,50.17405144173355,,,,Khobar
Auntie Annes,4.6,36,restaurants,Al Khobar Gate,,,26.30539675342804,50.17074092209013,,,,Khobar
Breathing,1.0,1,restaurants,Al Khobar Gate,,,26.27989902031415,50.20241067790986,,,,Khobar
Krispy Kreme Doughnuts,4.4,11,restaurants,Dhahran Mall,,,26.3063125,50.17118749999999,,,,Dhahran
Chick-Ed,4.2,36,restaurants,Dhahran Mall,,,26.3330356,50.1488294,,,,Dhahran
McCafé,4.8,4,restaurants,Dhahran Mall,,,26.3319377,50.1512109,,,,Dhahran
Tim Horton,4.4,46,restaurants,Dhahran Mall,,,26.305568699999995,50.1720161,,,,Dhahran
KFC,4.2,478,restaurants,Dhahran Mall,,,26.30026877238408,50.17369015089151,,,,Dhahran
AZAL CORNER,4.3,154,restaurants,Dhahran Mall,,,26.30018083691423,50.17377064129405,,,,Dhahran
Luscio Pizzeria,4.4,183,restaurants,Dhahran Mall,,,26.30018083691423,50.17377064129405,,,,Dhahran
Burgeration,4.6,9,restaurants,Al Bayoniya Area,,,26.42117206217052,50.09093397605742,,,,Khobar
Mafroomah,4.9,21,restaurants,Al Bayoniya Area,,,26.42117926830619,50.0909299527439,,,,Khobar
Derwazat AL Khabaz,5.0,18,restaurants,Dhahran Expo Area,,,26.300419,50.208568,,,,Dhahran
Koshari Eskndrany,4.2,19,restaurants,Dhahran Expo Area,,,26.2875565,50.2098128,,,,Dhahran
Nakhat Amasina Restaurants,2.3,3,restaurants,Dhahran Expo Area,,,26.2599887,50.2040957,,,,Dhahran
Burger Site,4.4,103,restaurants,Al Rakah,,,26.3077127,50.22414919999999,,,,Khobar
Ajayel,4.1,63,restaurants,Al Rakah,,,26.3077127,50.22414919999999,,,,Khobar
Jakh,0.0,0,restaurants,Aramco Residential Compound,,,26.2930862,50.2195726,,,,Dhahran
Say Burger!,0.0,0,restaurants,Aramco Residential Compound,,,26.29309417890703,50.21959404330194,,,,Dhahran
Al Kabsh,4.4,84,restaurants,Aramco Residential Compound,,,26.296744,50.218592,,,,Dhahran
Tikka n'go,4.0,129,restaurants,Aramco Residential Compound,,,26.2964049,50.21888670000001,,,,Dhahran
Kaakaia,4.6,33,restaurants,Aramco Residential Compound,,,26.29336256498031,50.21994960496292,,,,Dhahran
Earth Bowlz,4.3,99,restaurants,Dhahran Sports Club,,,26.30464814461405,50.16911719583684,,,,Dhahran
Fruit - Fitness,3.6,25,restaurants,Dhahran Sports Club,,,26.30443184470457,50.16977302618103,,,,Dhahran
Cinnabon,4.1,269,restaurants,Dhahran Sports Club,,,26.304348,50.169939,,,,Dhahran
Al-Jawhara Corner,0.0,0,restaurants,Dhahran Sports Club,,,26.30495110713153,50.16891334795172,,,,Dhahran
Shaebiaat Alyawm w Dum,4.1,9,restaurants,Dhahran Sports Club,,,26.30495110713153,50.16891334795172,,,,Dhahran
Green Dragon,4.6,171,restaurants,Dhahran Sports Club,,,26.304706,50.169538,,,,Dhahran
Shawarma Abu Ammar,3.8,35,restaurants,Dhahran Sports Club,,,26.304413,50.170044,,,,Dhahran
Herfy,4.2,265,restaurants,Dhahran Sports Club,,,26.304413,50.170044,,,,Dhahran
Shayah,3.8,16,restaurants,Dhahran Sports Club,,,26.3047512,50.16946965,,,,Dhahran
Isfahani,4.4,147,restaurants,Dhahran Sports Club,,,26.304797,50.169463,,,,Dhahran
JOBY BURGER,4.5,25,restaurants,Dhahran Sports Club,,,26.2992379,50.17589570000001,,,,Dhahran
Falafel Gate,4.1,21,restaurants,King Fahd Park Dammam,,,26.3598157,50.07409039999999,,,,Dammam
Pastry Shop,4.3,37,restaurants,King Fahd Park Dammam,,,26.468169,50.059161,,,,Dammam
Borabora Juice,4.3,127,restaurants,King Fahd Park Dammam,,,26.3662884,50.0482697,,,,Dammam
dar fruit,4.8,33,restaurants,King Fahd Park Dammam,,,26.468641,50.060381,,,,Dammam
Fareej AlBaja,4.3,48,restaurants,King Fahd Park Dammam,,,26.4644206,50.04864560000001,,,,Dammam
Hot Sikh Restaurant,3.4,17,restaurants,Al Khobar Promenade,,,26.36403,50.062571,,,,Khobar
VOX Cinemas,4.6,441,restaurants,Al Khobar Promenade,,,26.38631935,50.0756896,,,,Khobar
Hatabgy,4.2,315,restaurants,Al Khobar Promenade,,,26.2988517773148,50.17658013928678,,,,Khobar
Bamboo Kitchen,4.6,103,restaurants,West Dammam Al Faisaliyah,,,26.442879,50.118381,,,,Dammam
Bread & juice,4.3,89,restaurants,West Dammam Al Faisaliyah,,,26.38708303063424,50.06118225927253,,,,Dammam
Berry Tower,5.0,30,restaurants,West Dammam Al Faisaliyah,,,26.458117,50.09628410000001,,,,Dammam
PECANOLLI,0.0,0,restaurants,King Fahd University of Petroleum and Minerals,,,26.28379772160716,50.18823323862303,,,,Dhahran
Falafel Yasmine Sham,4.4,254,restaurants,King Fahd University of Petroleum and Minerals,,,26.2785737,50.1853986,,,,Dhahran
velan chocolate,0.0,0,restaurants,King Fahd University of Petroleum and Minerals,,,26.2838056,50.18825,,,,Dhahran
Carmola,5.0,1,restaurants,King Fahd University of Petroleum and Minerals,,,26.2838056,50.18825,,,,Dhahran
AZKA,5.0,8,restaurants,King Fahd University of Petroleum and Minerals,,,26.2838362,50.18840489999999,,,,Dhahran
Hint,4.2,21,restaurants,King Fahd University of Petroleum and Minerals,,,26.2838362,50.18840489999999,,,,Dhahran
Bab Sharqi,4.5,2,restaurants,King Fahd University of Petroleum and Minerals,,,26.2836531,50.1884811,,,,Dhahran
FAHDA,4.5,15,restaurants,King Fahd University of Petroleum and Minerals,,,26.2836408651808,50.18847692817229,,,,Dhahran
Tikka n'go,4.1,263,restaurants,Central Dammam Al Danah,,,26.3688125,50.0920625,,,,Dammam
Ray’s Pizza,0.0,0,restaurants,Dammam Corniche,,,26.4212562,50.0910971,,,,Dammam
Go-Ya,3.8,4,restaurants,Dammam Corniche,,,26.4212562,50.0910971,,,,Dammam
5×5,0.0,0,restaurants,Dammam Corniche,,,26.4212562,50.0910971,,,,Dammam
The Peak,4.4,493,restaurants,Dammam Corniche,,,26.4212562,50.0910971,,,,Dammam
Mashkuk Bahab,4.3,99,restaurants,Al Rakah,,,26.2963747,50.21871789999999,,,,Khobar
LEVAIN,4.7,52,restaurants,Al Rakah,,,26.2960625,50.2190625,,,,Khobar
Berry Cake,4.2,114,restaurants,West Dammam Al Faisaliyah,,,26.3991499,50.0949749,,,,Dammam
Dhahia Juice,4.7,95,restaurants,West Dammam Al Faisaliyah,,,26.399142,50.09510479999999,,,,Dammam
Shallal,4.6,573,restaurants,West Dammam Al Faisaliyah,,,26.4010318,50.0989442,,,,Dammam
CHERRY FRUIT JUICE,4.7,41,restaurants,West Dammam Al Faisaliyah,,,26.3985536,50.0941287,,,,Dammam
Knafet Al Bagajati,3.6,8,restaurants,West Dammam Al Faisaliyah,,,26.4034287,50.0641391,,,,Dammam
Basmah,4.7,41,restaurants,West Dammam Al Faisaliyah,,,26.4347,50.106252,,,,Dammam
Kufa,4.5,497,restaurants,Dhahran Sports Club,,,26.2801445,50.1918202,,,,Dhahran
Rabie Al Sham Grill,4.5,28,restaurants,Dhahran Sports Club,,,26.27505558409631,50.19024104662704,,,,Dhahran
Mashwiaat Alrawaq Aldimashqi,4.0,17,restaurants,Dhahran Sports Club,,,26.27505197647455,50.19024909325409,,,,Dhahran
Muajinat Alrawaq Aldimashqi,4.5,2,restaurants,Dhahran Sports Club,,,26.27505678663688,50.19025445767212,,,,Dhahran
Broast Mazag,3.4,24,restaurants,Dhahran Sports Club,,,26.2755442,50.1913454,,,,Dhahran
Pasqually's Pizza and Wings,4.0,63,restaurants,Al Waha District,,,26.4576461,50.1131038,,,,Dammam
Ankawa Iraqi Restaurant,4.4,853,restaurants,Al Waha District,,,26.4576461,50.1131038,,,,Dammam
Chuck E Cheese,4.1,21,restaurants,Al Waha District,,,26.457717,50.112981,,,,Dammam
Logimat Bint Al Qadi,4.5,569,restaurants,Dammam Corniche,,,26.441716,50.122013,,,,Dammam
Forn Aljadaa,0.0,0,restaurants,Dammam Corniche,,,26.44174164970676,50.12194055090745,,,,Dammam
Iceberry,5.0,1,restaurants,King Fahd Park Dammam,,,26.37324,50.041112,,,,Dammam
Kunafa Rashfat sukar,4.0,27,restaurants,King Fahd Park Dammam,,,26.37313167309809,50.04117099140169,,,,Dammam
CUP OF KARAK,4.2,115,restaurants,King Fahd Park Dammam,,,26.46218025720024,50.0494896441803,,,,Dammam
Daizer,4.2,18,restaurants,King Fahd Park Dammam,,,26.4186072,50.0180672,,,,Dammam
Just Fresh Burger,0.0,0,restaurants,King Fahd Park Dammam,,,26.41860412933078,50.01803801210212,,,,Dammam
Pastries Hayf Mento And Fermouze,4.5,182,restaurants,King Fahd Park Dammam,,,26.418715,50.017958,,,,Dammam
